 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | -0.0211904 / 0.0144948 | 0 / 0 | 0 / 0 | 0.0209211 / 0.00186053 | -0.0552892 / -0.00268442 | -0.0310108 / -0.00142744 | -0.0320319 / 0.00243711 | -2.22045e-16 / -2.22045e-16 | 0.0849088 / 0.00440726 | -0.0547344 / -0.0199487 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -0.0149387 / -0.000773477 | 0 / 0 | 2.22045e-16 / 0 | 0 / -4.44089e-16 | 2.22045e-16 / 0 | -0.0499864 / -0.00247519 | 0 / 0 | -0.0208399 / 0.00645322 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -1.11022e-16 / -2.22045e-16 | 0 / 0 | 2.40789e-05 / -2.38655e-05 | -0.0162476 / 0.0484432 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | -4.44089e-16 / 0 | 0 / -3.33067e-16 | -2.22045e-16 / -2.22045e-16 | 0.0464049 / 0.00285043 | -0.0393819 / -0.0114931 | 4.44089e-16 / 2.22045e-16 | 2.22045e-16 / 0 | 0.0399137 / 0.000494364 | 0 / 0 | 1.17767e-05 / -1.15805e-05 | 0 / -2.22045e-16 | 0 / 2.22045e-16 | -0.0668413 / -0.00540602 | -0.0202232 / -0.0128123 | 0 / -3.33067e-16 | -2.22045e-16 / 2.22045e-16 | -2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | -1.0574e-05 / 1.05227e-05 | 0.0524252 / -0.00111684 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -0.000679486 / -0.0468127 | -0.0194686 / 0.00829644 | -3.33067e-16 / -1.11022e-16 | -2.22045e-16 / -2.22045e-16 | 0.00364886 / 0.0739047 | 0 / 0 | 0.0148501 / 0.0201165 | 0.00462365 / -0.020899 | 0.00218438 / -0.0204396 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | -0.0188163 / 0.0454648 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | -0.0272136 / -0.00780722 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 2.22045e-16 / 0 | -0.0167536 / 0.0326624 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | -4.44089e-16 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / -4.44089e-16 | 0.0468288 / -0.000929843 | -0.034541 / 0.00274249 | 0 / 0 | 0 / 0 | 0.0387658 / 0.00105235 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -1.11022e-16 / 2.22045e-16 | 2.22045e-16 / 0 | 0 / -1.11022e-16 | -3.33067e-16 / -3.33067e-16 | 0 / 4.44089e-16 | -0.0322897 / 0.0232102 | -0.0193861 / -0.0217605 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | -8.71989e-06 / 8.874e-06 | 0.0599478 / -0.025741 | 0 / 0 | 0 / 0 | 0.0294868 / 0.00178211 | -0.0388032 / -0.0127418 | -0.0399699 / 0.00605111 | -6.66134e-16 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0320767 / 0.0473293 | -0.0243752 / -0.027709 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.00387952 / -0.0225671 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | -0.0218997 / -0.00528836 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / -2.22045e-16 | 0 / 2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 2.22045e-16 / 0 | -0.00363705 / -0.0234295 | 0 / -3.33067e-16 | 0 / 0 | 0.0280252 / -0.00551187 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00961199 / 0.033532 | 0 / 0 | 0 / 0 | 0.00151089 / 0.0280928 | -0.000985972 / -0.0350265 | 0.00184315 / -0.0207984 | 0 / -3.33067e-16 | 0 / 0 | 0.0446012 / 0.0293478 | -0.0444894 / 0.00764861 | 2.22045e-16 / -1.11022e-16 | 2.22045e-16 / 2.22045e-16 | -0.0207553 / 0.00123226 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0.00741458 / 0.0525889 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 2.22045e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0.0491408 / -0.0331123 | -0.0305853 / -0.0124875 | 0 / 2.22045e-16 | 2.22045e-16 / 0 | 0.00142858 / 0.0313993 | 0 / 0 | -3.24556e-06 / 5.27242e-06 | 0 / 0 | 0 / -1.11022e-16 | -0.0586709 / 0.0405936 | -0.0348624 / 0.00734761 | 0 / -3.33067e-16 | 2.22045e-16 / 0 | 0.0202191 / -0.0337687 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00857292 / 0.0300945 | 0 / 0 | 0 / 0 | -0.0145736 / 0.0384499 | 0.00577425 / -0.0374267 | 0.0267499 / -0.0391128 | -3.33067e-16 / 0 | 0 / 0 | -0.0347862 / 0.0804454 | -0.0330654 / -0.00675124 | 2.22045e-16 / 2.22045e-16 | 0.0162599 / -0.0231668 | -0.0228195 / -0.000289464 | 0 / 0 | -3.88031e-06 / 2.54393e-06 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 0 | -0.0423986 / 0.051204 | -3.33067e-16 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0362859 / -0.017161 | 0 / 0 | 0 / 0 | -2.22045e-16 / -3.33067e-16 | 0 / 0 | -3.33067e-16 / 0 | -4.44089e-16 / -1.11022e-16 | -2.22045e-16 / -2.22045e-16 | -0.000960936 / 0.0459233 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -8.78089e-07 / 8.84551e-07 | 0 / 0 | 0 / 2.22045e-16 | -0.00540169 / -0.0644011 | 0 / 0 | 0 / -3.33067e-16 | 2.22045e-16 / 4.44089e-16 | 0.0273907 / -0.00959479 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 4.08333e-06 / -4.00434e-06 | -0.0151073 / 0.0509189 | 0 / 0 | 0 / 0 | -0.00144073 / 0.0273288 | -0.00159914 / -0.0356259 | 0.00239879 / -0.0376316 | 0 / 0 | 0 / -2.22045e-16 | 0.0472326 / 0.0286159 | -0.0438251 / -0.00420013 | -0.0206034 / 0.00897861 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 1.41919e-07 / -1.40601e-07 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.00353163 / 0.0360755 | -3.33067e-16 / -3.33067e-16 | 2.22045e-16 / 4.44089e-16 | -2.22045e-16 / -2.22045e-16 | -0.00547876 / -0.0210486 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0530114 / -0.00723192 | 0 / 0 | -0.0114899 / 0.0216364 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 1.22039e-05 / -1.21402e-05 | 0 / -4.44089e-16 | 0 / 2.22045e-16 | 0 / 0 | -0.0197875 / -0.00646913 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | -0.00929237 / 0.0267441 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0294902 / 0.00252601 | -0.0360197 / -0.00111978 | -0.0390259 / 0.00241628 | -0.0221161 / 0.0041542 | -2.22045e-16 / -2.22045e-16 | 0.0283187 / 0.0457565 | 0.0374018 / -0.0226267 | 2.22045e-16 / 2.22045e-16 | 0 / 2.22045e-16 | 0.00200561 / -0.0207393 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | -0.0197671 / -0.00187072 | 0 / 0 | -2.22045e-16 / 0 | -0.0199774 / -0.00396812 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0113453 / 0.0247684 | 0 / 0 | 0 / 0 | -2.22045e-16 / -3.33067e-16 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -0.00455123 / 0.0460251 | 0 / 0 | 0.0214262 / -0.00613567 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -1.47182e-05 / 1.4763e-05 | -2.22045e-16 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 2.22045e-16 | 0.0290337 / -0.00697942 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -3.33067e-16 / -3.33067e-16 | -2.22045e-16 / 0 | 0.046063 / 0.000273057 | -2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -1.29288e-05 / 1.29206e-05 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 2.22045e-16 / 2.22045e-16 | 0.021535 / 0.000128599 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetMu | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0.0175883 / 0.023209 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00515038 / -0.020476 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0375771 / -0.000469859 | -0.0236473 / -0.0230957 | 2.22045e-16 / 2.22045e-16 | 0.00837251 / -0.0237737 | 0.000953119 / -0.0223915 | 0 / 0 | 8.77637e-06 / -8.7776e-06 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.0538452 / -0.0134505 | -3.33067e-16 / -3.33067e-16 | 2.22045e-16 / 0 | -2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | -1.22744e-05 / 1.23863e-05 | 0.0402149 / 0.00242351 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -0.0205552 / -0.0292991 | -0.000122156 / -0.0221692 | 0 / 0 | 0.00698432 / 0.0301601 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -5.60251e-06 / 5.66661e-06 | 0 / 0 | -1.11022e-16 / 0 | 2.22045e-16 / 0 | 0 / -1.11022e-16 | 0 / -3.33067e-16 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | EG_RESOLUTION_ALL | 0 / 0 | 0 / 0 | -1.11022e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0.00260601 / 0.0243 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | -0.0626856 / -0.000661139 | 0.0328419 / 0.00872116 | 0 / 4.44089e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.0349831 / -8.06105e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.529348 / -0.504301 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.529348 / -0.504301 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.119233 / -0.118808 | 0.119233 / -0.118808 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0829197 / 0.0452087 | -0.071147 / 0.0384929 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0903843 / 0.000416087 | 0.0985076 / 0.000452415 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F}=0.5 and #mu_{R}=0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000112067 / 0.00011207 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_CB | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0250309 / 0.000154638 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0129631 / 0.0230182 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0.0374441 / -0.0472568 | -0.0236437 / 0.0354552 | -3.33067e-16 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 2.22045e-16 | 0.0120311 / -0.0384712 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 0 | -0.0308857 / 0.0338686 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | -1.11022e-16 / 2.22045e-16 | 0 / 2.22045e-16 | 0.0524684 / -0.0316217 | -3.33067e-16 / -3.33067e-16 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / 0 | 0.0499308 / -0.0381816 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | FT_EFF_Eigen_Light_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0216317 / -0.0188 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -3.33067e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 4.44089e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -4.44089e-16 / -4.44089e-16 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / -3.33067e-16 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0.0303091 / 0.000251577 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / -3.33067e-16 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.000240018 / 0.0296804 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0296255 / 0.000288362 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -7.80109e-06 / 7.83684e-06 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000217258 / 0.0297377 | 0 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0.0299502 / 0.000200922 | 0 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000299126 / 0.0293808 | -0.000121979 / -0.0363611 | 0.00129012 / -0.0361138 | -1.11022e-16 / -3.33067e-16 | -2.22045e-16 / -2.22045e-16 | 0.0444033 / 0.0270328 | -0.0359316 / 0.0146228 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.00832126 / 0.0269141 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | -0.00043773 / -0.036976 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | 0.000853543 / 0.0745188 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.000265312 / -0.0225104 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.000560452 / 0.0485654 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / -1.11022e-16 | 0 / 2.22045e-16 | 0 / 0 |
 | JET_NNJvtEfficiency | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11979e-05 / 1.17641e-05 | 0 / 0 | 0 / 0 | 1.86647e-05 / -1.93501e-05 | 0.0231997 / -0.0239024 | 0 / 0 | 0 / 0 | 0.0278762 / -0.0284611 | -1.80324e-05 / 1.9098e-05 | 5.75702e-05 / -6.07992e-05 | 0 / 0 | 0.0239052 / -0.0251423 | 0.0297534 / -0.0296778 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0250752 / -0.0264239 | 0.0272701 / -0.0301767 | 0.029236 / -0.0328779 | 3.34424e-05 / -3.47668e-05 | -1.24639e-05 / 1.2768e-05 | 0.0177833 / -0.0237055 | 0.0369349 / -0.0347754 | 0.0398972 / -0.0401377 | 0 / 0 |
 | MUON_SAGITTA_GLOBAL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 4.44089e-16 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_SAGITTA_PTEXTRA | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_SCALE | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | EG_SCALE_ALL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0389703 / 0.000593645 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
