 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -1.11022e-16 / -2.22045e-16 | 0 / 0 | 2.26843e-05 / -2.24824e-05 | -0.0162514 / 0.0484424 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -4.44089e-16 / 0 | 0 / -1.11022e-16 | -2.22045e-16 / -2.22045e-16 | 0.0463868 / 0.00286386 | -0.0393652 / -0.0115055 | 2.22045e-16 / 0 | 0 / 0 | 0.0398985 / 0.000505739 | 0 / 0 | 1.11544e-05 / -1.09682e-05 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.0668161 / -0.005426 | -0.0202131 / -0.0128192 | 0 / -1.11022e-16 | 0 / 2.22045e-16 | -2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -9.99794e-06 / 9.95486e-06 | 0.0524258 / -0.00108595 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -0.000656778 / -0.0468895 | -0.0194724 / 0.00829775 | -1.11022e-16 / -1.11022e-16 | -2.22045e-16 / -2.22045e-16 | 0.00361411 / 0.0740339 | -2.22045e-16 / 0 | 0.0148404 / 0.0201599 | 0.00463373 / -0.0209306 | 0.00219424 / -0.020472 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | -0.0188373 / 0.0455294 | -1.11022e-16 / -4.44089e-16 | 0 / 0 | 0 / -2.22045e-16 | -0.0272097 / -0.00783749 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 4.44089e-16 / 0 | -0.0167606 / 0.0326767 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -4.44089e-16 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / -4.44089e-16 | 0.0468494 / -0.000930443 | -0.0345555 / 0.00274381 | 0 / 0 | 0 / 0 | 0.0387827 / 0.00105263 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 2.22045e-16 | -0.0323032 / 0.0232203 | -0.0193944 / -0.0217696 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -8.22229e-06 / 8.36558e-06 | 0.0600124 / -0.0257688 | 0 / 0 | 0 / 0 | 0.0295251 / 0.00176984 | -0.0388565 / -0.0127269 | -0.0400165 / 0.00606931 | -3.33067e-16 / 0 | -2.22045e-16 / -4.44089e-16 | 0.0321391 / 0.0473217 | -0.0244177 / -0.0277023 | 0 / 0 | 0 / 0 | 0.00387412 / -0.0225717 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | -0.0219292 / -0.00527969 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / -2.22045e-16 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -0.00364108 / -0.0234283 | 0 / -1.11022e-16 | 0 / 0 | 0.028031 / -0.00551552 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -0.00963992 / 0.0336041 | 0 / 0 | 0 / 0 | 0.00149228 / 0.0281594 | -0.000961881 / -0.0351068 | 0.00185872 / -0.0208448 | 0 / -1.11022e-16 | 0 / 0 | 0.0446045 / 0.0294456 | -0.0445173 / 0.00763701 | 0 / -1.11022e-16 | 0 / 2.22045e-16 | -0.020767 / 0.00122162 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0.00738225 / 0.0527181 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / -2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0.0490607 / -0.0334173 | -0.0305068 / -0.0119727 | 0 / 0 | 2.22045e-16 / 0 | 0.0013981 / 0.0310883 | 0 / 0 | -3.09408e-06 / 5.02454e-06 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | -0.0585751 / 0.0410326 | -0.0347915 / 0.00774587 | 0 / -1.11022e-16 | 2.22045e-16 / 0 | 0.0202043 / -0.0337158 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -0.00895615 / 0.0299982 | 0 / 0 | 0 / 0 | -0.0150208 / 0.0383318 | 0.00632831 / -0.037303 | 0.0271273 / -0.0390108 | -3.33067e-16 / 0 | 0 / 0 | -0.0356331 / 0.0802026 | -0.0326276 / -0.00668122 | -1.11022e-16 / 0 | 0.0164731 / -0.0231069 | -0.022584 / -0.000256536 | 0 / 0 | -3.67682e-06 / 2.40642e-06 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -0.0427397 / 0.0510808 | -1.11022e-16 / 0 | 0 / 0 | -2.22045e-16 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0362901 / -0.0171629 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | -3.33067e-16 / 0 | -3.33067e-16 / -1.11022e-16 | -2.22045e-16 / -2.22045e-16 | -0.000961336 / 0.0459293 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -8.31926e-07 / 8.38052e-07 | 0 / 0 | 0 / 2.22045e-16 | -0.00540186 / -0.0644091 | 0 / 0 | 0 / -4.44089e-16 | 2.22045e-16 / 4.44089e-16 | 0.0273938 / -0.00959584 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 3.84504e-06 / -3.77187e-06 | -0.0151332 / 0.0509953 | 0 / 0 | 0 / 0 | -0.00145208 / 0.0273727 | -0.00158553 / -0.0356833 | 0.00241495 / -0.0376903 | 0 / 0 | 0 / -2.22045e-16 | 0.0472413 / 0.0286852 | -0.0438413 / -0.0042278 | -0.0206155 / 0.00898328 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 1.34551e-07 / -1.33346e-07 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.0035189 / 0.0361363 | -1.11022e-16 / -1.11022e-16 | 2.22045e-16 / 4.44089e-16 | -3.33067e-16 / -2.22045e-16 | -0.00547269 / -0.0210848 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0530108 / -0.00723277 | -2.22045e-16 / 0 | -0.0114892 / 0.0216348 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 1.1578e-05 / -1.15172e-05 | 0 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -0.0197876 / -0.00646799 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | -0.00929152 / 0.026742 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0294619 / 0.0025353 | -0.0359867 / -0.00113182 | -0.0389915 / 0.00240226 | -0.0220975 / 0.00414557 | -2.22045e-16 / -2.22045e-16 | 0.0282761 / 0.0457546 | 0.0373753 / -0.0226088 | 0 / 0 | 0 / 0 | 0.00201115 / -0.0207335 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | -0.0197485 / -0.00187697 | 0 / 0 | -2.22045e-16 / 0 | -0.0199578 / -0.00397391 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0113572 / 0.0247765 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -0.00454744 / 0.0460452 | 0 / -2.22045e-16 | 0.0214405 / -0.00614209 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -1.39505e-05 / 1.39935e-05 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | -1.11022e-16 / -4.44089e-16 | 0 / 2.22045e-16 | 0.0290533 / -0.00698756 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 2.22045e-16 | -1.11022e-16 / -1.11022e-16 | -2.22045e-16 / -2.22045e-16 | 0.0461025 / 0.000261524 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.23422e-05 / 1.23333e-05 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 2.22045e-16 / 0 | 0.0215533 / 0.000123168 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetMu | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0.0176091 / 0.0231902 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00514277 / -0.0204692 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0375966 / -0.000486661 | -0.0236708 / -0.0230746 | 0 / 2.22045e-16 | 0.00836487 / -0.0237668 | 0.000942403 / -0.0223819 | 0 / 0 | 8.31419e-06 / -8.31524e-06 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.0538665 / -0.0134684 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | -2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -1.16563e-05 / 1.17625e-05 | 0.0402544 / 0.00241119 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | -0.0205841 / -0.0293007 | -0.000129668 / -0.0221754 | 0 / 0 | 0.00700091 / 0.0301665 | 0 / -2.22045e-16 | 2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -5.3106e-06 / 5.37134e-06 | 0 / 0 | -1.11022e-16 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | EG_RESOLUTION_ALL | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0.00260466 / 0.0243072 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | -0.0626947 / -0.000666128 | 0.0328463 / 0.00872611 | -2.22045e-16 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0.0349886 / -7.80343e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.529233 / -0.504277 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.529233 / -0.504277 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.119226 / -0.118828 | 0.119226 / -0.118828 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0826605 / 0.0463315 | -0.0709234 / 0.0394442 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0908296 / 0.000305151 | 0.0989945 / 0.000331792 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F}=0.5 and #mu_{R}=0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000104968 / 0.000104969 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_CB | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0250306 / 0.000155269 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0129819 / 0.023043 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0374862 / -0.0472999 | -0.0236724 / 0.0354907 | -3.33067e-16 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 4.44089e-16 | 0.0120638 / -0.0385193 | 0 / 0 | 0 / 0 | -0.0309131 / 0.0338959 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0.052498 / -0.031631 | -1.11022e-16 / -1.11022e-16 | 2.22045e-16 / 2.22045e-16 | -3.33067e-16 / 0 | 0.049966 / -0.0382025 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_Light_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0216322 / -0.0188005 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 4.44089e-16 | 0 / -2.22045e-16 | 0 / 0 | 2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / -1.11022e-16 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0.0303168 / 0.000249282 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.000238085 / 0.0296869 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0296345 / 0.000285265 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -7.39533e-06 / 7.4291e-06 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000215843 / 0.0297443 | -2.22045e-16 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0.0299586 / 0.000198919 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000295775 / 0.0294096 | -0.000117615 / -0.0363955 | 0.0012952 / -0.0361478 | -1.11022e-16 / -1.11022e-16 | -2.22045e-16 / -2.22045e-16 | 0.044424 / 0.027065 | -0.0359519 / 0.0146322 | 2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.00832243 / 0.0269415 | -4.44089e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | -0.000420903 / -0.0370524 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0.000820703 / 0.0746804 | 0 / -2.22045e-16 | 0 / 0 | -0.000255112 / -0.0225572 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.000538893 / 0.0486696 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_NNJvtEfficiency | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11662e-05 / 1.17092e-05 | 0 / 0 | 0 / 0 | 1.77734e-05 / -1.83921e-05 | 0.0231974 / -0.0238566 | 0 / 0 | 0 / 0 | 0.0278719 / -0.0284051 | -1.77518e-05 / 1.87662e-05 | 5.45972e-05 / -5.75532e-05 | 0 / 0 | 0.0239029 / -0.0250943 | 0.0297502 / -0.0296208 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0250729 / -0.0263736 | 0.0272679 / -0.0301198 | 0.0292338 / -0.0328162 | 3.21125e-05 / -3.33226e-05 | -1.61923e-05 / 1.65567e-05 | 0.0177828 / -0.0236619 | 0.0369269 / -0.0347044 | 0.0398931 / -0.0400613 | 0 / 0 |
 | MUON_SAGITTA_GLOBAL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_SAGITTA_PTEXTRA | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_SCALE | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | EG_SCALE_ALL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0389931 / 0.000581145 | 0 / 0 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttH Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.098746 / -0.0988647 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
