 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -0.0211996 / 0.0144985 | 0 / 0 | 0 / 0 | 0.0209323 / 0.00186027 | -0.0553177 / -0.00268325 | -0.031027 / -0.00142678 | -0.0320481 / 0.00243862 | 0 / 0 | 0.0849548 / 0.00440561 | -0.0547648 / -0.0199511 | 0 / 0 | -1.11022e-16 / 0 | -0.0149465 / -0.000773176 | 0 / 0 | 2.22045e-16 / 0 | 2.22045e-16 / 0 | 0 / 0 | -0.0500123 / -0.00247415 | 0 / 0 | -0.0208499 / 0.00645522 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 2.41123e-05 / -2.38994e-05 | -0.0162489 / 0.0484467 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | -4.44089e-16 / 0 | 0 / -1.11022e-16 | -2.22045e-16 / 0 | 0.0464026 / 0.0028536 | -0.0393796 / -0.0114967 | 2.22045e-16 / 0 | 0 / -1.11022e-16 | 0.0399118 / 0.0004969 | 0 / 0 | 1.17933e-05 / -1.15972e-05 | 0 / 0 | 0 / 0 | -0.0668381 / -0.00541081 | -0.0202217 / -0.0128147 | 0 / -1.11022e-16 | -2.22045e-16 / 2.22045e-16 | -3.33067e-16 / -2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | -1.05916e-05 / 1.05394e-05 | 0.0524344 / -0.0011259 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | -0.000686213 / -0.0468029 | -0.0194709 / 0.00829824 | -1.11022e-16 / 0 | 0 / -2.22045e-16 | 0.00365961 / 0.073888 | 0 / 0 | 0.0148556 / 0.0201095 | 0.00462152 / -0.0208955 | 0.0021819 / -0.0204357 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | -0.0188135 / 0.0454586 | -1.11022e-16 / -4.44089e-16 | 0 / 0 | 0 / -3.33067e-16 | -0.0272194 / -0.00780066 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -0.016754 / 0.0326625 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | -1.11022e-16 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / -2.22045e-16 | 0.0468249 / -0.000927263 | -0.0345383 / 0.00274059 | 0 / 0 | 0 / 0 | 0.0387625 / 0.00105455 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / -1.11022e-16 | -1.11022e-16 / -1.11022e-16 | 0 / 2.22045e-16 | -0.0322882 / 0.023209 | -0.0193834 / -0.0217623 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | -1.11022e-16 / -2.22045e-16 | 0 / 0 | -8.73163e-06 / 8.88601e-06 | 0.0599451 / -0.0257398 | 0 / 0 | 0 / 0 | 0.0294853 / 0.00178238 | -0.0388012 / -0.0127419 | -0.039968 / 0.00605056 | -3.33067e-16 / 2.22045e-16 | 0 / -2.22045e-16 | 0.0320745 / 0.0473286 | -0.0243737 / -0.0277087 | 0 / 0 | 0 / 0 | 0.00387958 / -0.0225666 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / -2.22045e-16 | -0.0218985 / -0.00528848 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 2.22045e-16 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | -0.00363661 / -0.0234293 | 0 / -1.11022e-16 | 0 / 0 | 0.0280243 / -0.00551145 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | -0.0096095 / 0.0335269 | 0 / 0 | 0 / 0 | 0.00151319 / 0.0280879 | -0.000988868 / -0.0350206 | 0.00184148 / -0.020795 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0.0446045 / 0.0293394 | -0.0444897 / 0.00765072 | 0 / -1.11022e-16 | 0 / 0 | -0.0207556 / 0.00123362 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0.00741897 / 0.0525792 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0.0491632 / -0.0330575 | -0.0306041 / -0.0125748 | 0 / 0 | 2.22045e-16 / 0 | 0.00143422 / 0.0314502 | 0 / 0 | -3.25205e-06 / 5.282e-06 | 0 / 0 | 0 / -1.11022e-16 | -0.0586971 / 0.0405151 | -0.0348806 / 0.00727874 | 0 / -1.11022e-16 | 2.22045e-16 / 0 | 0.0202251 / -0.0337752 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00852809 / 0.0301183 | 0 / 0 | 0 / 0 | -0.0145169 / 0.0384798 | 0.00571577 / -0.0374564 | 0.0266872 / -0.0391403 | -1.11022e-16 / 0 | 0 / 0 | -0.0346723 / 0.080508 | -0.0330751 / -0.00676267 | -1.11022e-16 / 0 | 0.0162235 / -0.0231831 | -0.0228197 / -0.000293748 | 0 / 0 | -3.88188e-06 / 2.54896e-06 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | -0.0423255 / 0.0512396 | -1.11022e-16 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 0.0362861 / -0.0171612 | 0 / 0 | 0 / 0 | -2.22045e-16 / -3.33067e-16 | 0 / 0 | -1.11022e-16 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / -2.22045e-16 | -0.000960077 / 0.0459222 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -8.79325e-07 / 8.85794e-07 | 0 / 0 | 0 / 0 | -0.00540303 / -0.0643995 | 0 / 0 | 0 / -1.11022e-16 | 2.22045e-16 / 2.22045e-16 | 0.0273909 / -0.00959504 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 4.0884e-06 / -4.00925e-06 | -0.015106 / 0.0509152 | 0 / 0 | 0 / 0 | -0.00144017 / 0.0273266 | -0.00159982 / -0.0356232 | 0.00239799 / -0.0376288 | 2.22045e-16 / 0 | 0 / -2.22045e-16 | 0.0472323 / 0.0286125 | -0.0438243 / -0.00419876 | -0.0206029 / 0.0089784 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 1.42114e-07 / -1.40792e-07 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.00353227 / 0.0360725 | -1.11022e-16 / -1.11022e-16 | 2.22045e-16 / 2.22045e-16 | -5.55112e-16 / -2.22045e-16 | -0.00547908 / -0.0210468 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0.0530115 / -0.007232 | -2.22045e-16 / 0 | -0.0114899 / 0.0216364 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 1.22219e-05 / -1.21581e-05 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0197876 / -0.00646911 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | -0.00929235 / 0.0267442 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0294943 / 0.00252496 | -0.0360244 / -0.00111838 | -0.0390309 / 0.00241798 | -0.0221189 / 0.00415529 | 0 / 0 | 0.0283245 / 0.0457576 | 0.0374059 / -0.0226292 | 0 / 0 | 0 / 0 | 0.002005 / -0.0207404 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | -0.0197698 / -0.00187001 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -0.0199802 / -0.00396751 | 2.22045e-16 / 2.22045e-16 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0113452 / 0.0247668 | 0 / 0 | 0 / 0 | -2.22045e-16 / -3.33067e-16 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -2.22045e-16 / 0 | -0.00455063 / 0.0460223 | 0 / 0 | 0.0214254 / -0.00613555 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | -1.47384e-05 / 1.47831e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / -4.44089e-16 | 0 / 2.22045e-16 | 0.0290326 / -0.00697935 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | -1.11022e-16 / -1.11022e-16 | -2.22045e-16 / 0 | 0.0460611 / 0.000272943 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.29501e-05 / 1.2942e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 2.22045e-16 / 2.22045e-16 | 0.0215342 / 0.000128545 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetMu | 0 / 0 | 0 / 0 | -1.11022e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0.0175861 / 0.0232114 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00515131 / -0.0204771 | 0 / 0 | -2.22045e-16 / 0 | 0.0375754 / -0.000467966 | -0.023645 / -0.0230983 | 0 / 0 | 0.00837348 / -0.0237749 | 0.000954347 / -0.0223929 | 0 / 0 | 8.78885e-06 / -8.79011e-06 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.0538434 / -0.0134486 | -1.11022e-16 / -1.11022e-16 | 2.22045e-16 / -2.22045e-16 | -2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.22981e-05 / 1.24102e-05 | 0.0402143 / 0.0024236 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -0.0205549 / -0.029299 | -0.000122096 / -0.0221691 | 0 / 0 | 0.00698414 / 0.0301599 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -5.61037e-06 / 5.67455e-06 | 0 / 0 | -1.11022e-16 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / -1.11022e-16 | 0 / -1.11022e-16 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | EG_RESOLUTION_ALL | 0 / 0 | 0 / 0 | -1.11022e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0.00260586 / 0.0243004 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -0.0626855 / -0.000661548 | 0.0328418 / 0.00872147 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0349831 / -8.03946e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -5.55112e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.529344 / -0.504305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.529344 / -0.504305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.119237 / -0.118808 | 0.119237 / -0.118808 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0829791 / 0.0450451 | -0.0711985 / 0.0383544 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0903426 / 0.000428572 | 0.0984622 / 0.000465991 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F}=0.5 and #mu_{R}=0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000112288 / 0.000112291 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_CB | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0250311 / 0.000154298 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0129636 / 0.0230172 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0374436 / -0.0472539 | -0.0236439 / 0.0354532 | -1.11022e-16 / 0 | 0 / 0 | 0 / 4.44089e-16 | 0.0120338 / -0.0384707 | 0 / 0 | 0 / 0 | -0.0308845 / 0.0338657 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0.0524634 / -0.0316168 | -1.11022e-16 / -1.11022e-16 | 2.22045e-16 / 2.22045e-16 | -5.55112e-16 / 0 | 0.0499271 / -0.0381771 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_Light_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0216317 / -0.0188 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 4.44089e-16 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / -1.11022e-16 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0303084 / 0.000251804 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0.000240206 / 0.0296798 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0296248 / 0.000288561 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -7.81213e-06 / 7.84794e-06 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000217382 / 0.0297371 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0299495 / 0.000201025 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0.000299036 / 0.0293806 | -0.000121866 / -0.0363608 | 0.00129022 / -0.0361135 | 0 / -1.11022e-16 | -2.22045e-16 / -2.22045e-16 | 0.044403 / 0.0270327 | -0.0359315 / 0.0146225 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.00832114 / 0.0269139 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | -0.000440097 / -0.0369676 | 0 / 2.22045e-16 | 0 / -1.11022e-16 | 0 / 0 | 0.000858163 / 0.0745011 | 0 / 0 | 0 / 0 | -0.000266747 / -0.0225053 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.000563485 / 0.048554 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_NNJvtEfficiency | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.10843e-05 / 1.16494e-05 | 0 / 0 | 0 / 0 | 1.89667e-05 / -1.9671e-05 | 0.0232005 / -0.0239125 | 0 / 0 | 0 / 0 | 0.0278772 / -0.0284732 | -1.80598e-05 / 1.91346e-05 | 5.75499e-05 / -6.08019e-05 | 0 / 0 | 0.023906 / -0.0251531 | 0.0297543 / -0.0296902 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0250761 / -0.0264352 | 0.0272712 / -0.0301899 | 0.0292372 / -0.0328924 | 3.35298e-05 / -3.48715e-05 | -1.31036e-05 / 1.34286e-05 | 0.0177844 / -0.0237167 | 0.0369361 / -0.0347896 | 0.0398984 / -0.0401545 | 0 / 0 |
 | MUON_SAGITTA_GLOBAL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_SAGITTA_PTEXTRA | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_SCALE | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | EG_SCALE_ALL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0.0389697 / 0.00059455 | 0 / 0 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -5.55112e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 |
