 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_1 | 0.116427 / 0.0586199 | 0 / 0 | 0 / 0 | -0.0305773 / -0.00341395 | 0 / 0 | 0.0164287 / -0.0420208 | 0 / 0 | 0 / 0 | -0.0960865 / -0.0255015 | 0 / 0 | 0 / 0 | 0 / 0 | 0.228103 / -0.00282776 | 0.0156281 / 0.0226038 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0207497 / 0.00438128 | 0 / 0 | 0 / 0 | 0.13899 / 0.0200197 | -0.131672 / -0.160876 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | -0.00238396 / -0.0732319 | 0 / 0 | -0.0533039 / -8.5775e-05 | 0 / 0 | 0 / 0 | -0.0306454 / -0.0239054 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00866951 / -0.0269748 | 0 / 0 | 0 / 0 | 0.00509711 / -0.0469115 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.286314 / -0.000497144 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.060907 / -0.127335 | 0.307895 / 0.000237621 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0.0590127 / 0.00034257 | 0 / -1.11022e-16 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | -0.0388872 / -0.000232558 | 0 / 0 | 0 / 0 | -0.120648 / -0.00074074 | 0 / 0 | 0 / 0 | 0 / 0 | 0.222604 / 0.00123395 | 0.0422241 / 0.000246335 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0530718 / 0.000308624 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_Noise_PreRec | -0.0338397 / 0.0193573 | -0.0206446 / 0.0102057 | 0 / 0 | -0.0441689 / 0.0243055 | 0 / 0 | -0.0697939 / -0.00221144 | 0 / 0 | 0 / 0 | 0.00177474 / -0.0286248 | -0.0930913 / -0.0984166 | 2.22045e-16 / 0 | 0 / 0 | 0.224579 / 0.0086461 | -0.0512192 / 0.0672021 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0397109 / 0.0487325 | 0.138195 / -0.130203 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0106797 / 0.257332 | -0.0933542 / 2.77764 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JESUnc_VertexingAlg_PreRec | -0.028545 / 0.117916 | -0.0673232 / 0.0879943 | 0.0115552 / 0.205495 | -0.0918247 / 0.082572 | -0.0397763 / 0.0465191 | 0 / -2.22045e-16 | -0.0377529 / 0.0661248 | 0 / 0 | -0.00733264 / -0.0337288 | -0.103988 / -0.09389 | -0.0248602 / -0.0173054 | -1.11022e-16 / 0 | 0.0376396 / 0.545751 | -0.0413873 / 0.106979 | 4.60426e-05 / -7.16465e-05 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.0395273 / -0.0119628 | 0 / 0 | -0.0141903 / 0.0336721 | -0.0849928 / 0.338811 | 0.11602 / -0.178001 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0135764 / 0.0409319 | -0.0317365 / 0.300703 | 0.115845 / 4.23394 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_NNJvtEfficiency | -0.0329708 / 0.0203394 | 0 / 0 | 0.0221906 / -0.022205 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0377404 / 0.028388 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0232796 / -0.0237984 | 0 / 0 | -0.000141115 / 0.000144109 | 0.0230285 / -0.033541 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0223705 / -0.0254915 | 0.0486022 / -0.0478204 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0313862 / 0.0261053 |
 | JET_Pileup_OffsetMu | 0.0373156 / -0.0585317 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.226264 / 0.00105453 | -0.0751071 / 0.0605277 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00064075 / 0.129701 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0602518 / 0.000104907 | -0.0064134 / 2.6309 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetNPV | -0.0968689 / 0.0673666 | -0.0344121 / 0.0270354 | 0 / 0 | -0.0573707 / 0.0390538 | -0.023822 / 0.0138403 | -2.22045e-16 / -2.22045e-16 | -0.0154989 / 0.0240227 | 0 / 0 | 0.00132762 / -0.0278203 | 0 / 0 | 0 / 0 | 0 / 0 | 0.217521 / 0.00696403 | -0.0251653 / 0.152236 | 0 / 0 | 0.0215563 / 0.0101485 | 0 / 0 | 0.0244806 / -0.0201626 | 0 / 0 | 0 / 0 | 0.0181978 / 0.0719083 | 0.13173 / -0.127509 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.253533 / 0.00606553 | -0.070708 / 2.65015 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_PtTerm | 0.0766859 / -0.00231439 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0232293 / -0.0201859 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0998341 / -9.5167e-05 | 0 / 0 | 0 / 0 | 0.226944 / 0.413904 | 0.0466818 / 0.00334109 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00666108 / 0.0211195 | -0.000116096 / 0.130285 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_RhoTopology | -0.188385 / 0.194368 | -0.0558711 / 0.086361 | 0.0215629 / 0.0188601 | -0.0901908 / 0.106848 | -0.0392249 / 0.0504861 | -0.0672663 / 0.0623843 | -0.040524 / 0.0606857 | 0 / 0 | 0.0668784 / -0.0653103 | -0.0992011 / 0.00275453 | -0.0175078 / -0.00445062 | 0 / 0 | 0.226846 / 0.127711 | -0.0551254 / 0.133682 | 0 / 0 | 2.22045e-16 / 0 | 0.0385234 / -0.0399674 | 0.0673363 / -0.0749069 | 0 / 0 | -0.0188155 / 0.0306056 | -0.0994682 / 0.25657 | 0.125678 / -0.0794844 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0131809 / 0.0299458 | -0.0464207 / 0.149513 | 0.0308778 / 1.68037 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.098535 / -0.0641838 |
 | JET_RelativeNonClosure_AF3 | 0.0366721 / 0.0313503 | 0 / 0 | 0 / 0 | 0.0207463 / -0.0267176 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_EFF_ISO_SYS | 0.0529651 / -0.052862 | 0.0402295 / -0.0406439 | 0.0333432 / -0.0337924 | 0.0369717 / -0.0374019 | 0.0415519 / -0.0418533 | 0.044345 / -0.0446931 | 0.041621 / -0.0419833 | 0 / 0 | 0.0250718 / -0.0256471 | 0.027378 / -0.0279801 | 0.0292044 / -0.0297486 | 0.0491902 / -0.0494936 | 0 / 0 | 0.0447324 / -0.045115 | 0.0442943 / -0.0445293 | 0.0403541 / -0.0406579 | 0.0440902 / -0.0443216 | 0.035606 / -0.0360323 | 0.0323302 / -0.0327582 | 0.0366429 / -0.0370571 | 0.0396906 / -0.0400764 | 0.0486767 / -0.0489334 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0365008 / -0.0369199 | 0.0394324 / -0.0399418 | 0.0386486 / -0.039079 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | -0.0689151 / 0.053919 | 0 / 0 | 0.0326454 / -0.0112622 | 0 / 0 | 0 / 0 | -3.33067e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | -0.0550573 / 0.0595121 | -0.0312575 / 0.0220311 | -0.0281922 / 0.0271959 | 0 / 0 | -0.0436544 / 0.069542 | 0.0102975 / -0.0267305 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.175382 / 0.206565 | 0 / 0 | -0.0227252 / 0.0150537 | -0.000148602 / -0.0209459 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0827779 / 0.0858187 | -0.029385 / 0.0244715 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0156846 / -0.0239593 |
 | FT_EFF_Eigen_B_3__1 | 0.0218444 / -0.0212617 | 0.0285847 / -0.027607 | 0.0567618 / -0.0553158 | 0.0227748 / -0.0226415 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.022407 / -0.0224047 | 0.0207176 / -0.020462 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0490081 / -0.0483415 | 0.026174 / -0.0260845 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0204133 / -0.0199788 | 0.0830608 / -0.0828551 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_7__1 | 0.0282152 / -0.0279696 | 0 / 0 | 0.039255 / -0.0379502 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0252251 / -0.0252238 | 0.0236841 / -0.0233736 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.025499 / -0.025467 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | SM t#bar{t}t #mu_{F} and #mu_{R} | -0.00151188 / 0.00151186 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttt Cross-Section | 0 / 0 | 0.30039 / -0.300173 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Flavor_Composition_Bkg | 0 / 0 | -0.0424965 / 0.0245279 | -0.00836118 / 0.0554233 | -0.0708089 / 0.0100526 | -0.029029 / 0.0131313 | -0.0681861 / -0.0465387 | -0.0374696 / 0.0291227 | 0 / 0 | 0 / 0 | -0.0993009 / -0.00752799 | -0.0240162 / -0.0217325 | 0 / 0 | 0.229301 / 0.0138034 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0.0441695 / -0.0380257 | 0.0694644 / -0.0345907 | 0 / 0 | 0 / 0 | -0.0412562 / 0.143933 | 0.164352 / -0.162 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0491978 / 0.260324 | -0.208501 / 2.61742 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.102235 / 0.00658422 |
 | FT_EFF_Eigen_B_2__1 | 0 / 0 | -0.0532443 / 0.0564206 | -0.0665453 / 0.0718792 | -0.0386893 / 0.0410565 | -0.0259318 / 0.0275162 | -0.0354105 / 0.0371078 | -0.0274669 / 0.0289284 | 0 / 0 | -0.0270831 / 0.0294111 | -0.0226465 / 0.0235418 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.028128 / 0.0296458 | -0.107024 / 0.112928 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.023382 / 0.0245858 | -0.0387076 / 0.0405933 | -0.242652 / 0.259927 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0.00028383 / 0.113226 | 0 / 0 | 0 / 0 | 0.000129267 / 0.0506249 | 0 / 0 | 0 / 0 | -0.00017312 / -0.0653963 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000537837 / 0.221165 | -8.05776e-05 / -0.0307762 | 0 / 0 | 0 / 0 | -6.39286e-05 / -0.0244658 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000141512 / 0.0555014 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_DataVsMC_MC16 | 0 / 0 | 0 / 0 | 0.0658505 / 0.000727296 | 0 / 0 | 0 / 0 | -0.0518131 / -0.000592563 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0948437 / -0.0010993 | -0.0514542 / -0.000588393 | 0 / 0 | 0.215319 / 0.00228238 | -0.0276545 / -0.000313952 | 0 / 0 | 0 / 0 | -7.87895e-05 / 7.76363e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | -0.123328 / -0.00144248 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000104799 / 0.000106503 | -1.11022e-16 / 0 | 0.0897385 / 0.00098442 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.551346 / -0.00759628 |
 | ttWW Cross-Section | 0 / 0 | 0 / 0 | 0.537374 / -0.501628 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_B_6__1 | 0 / 0 | 0 / 0 | -0.0211455 / 0.0216418 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.529274 / -0.504291 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.529274 / -0.504291 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | EG_RESOLUTION_ALL | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | -5.35133e-05 / -0.0236258 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0655383 / -0.000146291 | 0 / 0 | 0.0449578 / -0.000100986 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.131231 / 0.000312181 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.119244 / -0.118824 | 0.119244 / -0.118824 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.328206 / 0.217201 | -0.325087 / 0.214598 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0440873 / 0.000142649 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000131814 / -0.0436899 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 8.15787e-05 / -0.0206473 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -6.52045e-05 / 0.0234977 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000664593 / -0.0569286 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00235181 / 0.217952 | -0.000358457 / -0.0309515 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000353246 / -0.0305057 | -0.00198512 / -0.164281 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00177783 / -0.147925 | 0.00329862 / 0.313349 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_CB | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000246963 / 0.0475791 | 0 / 0 | 0 / 0 | -0.0797139 / -0.00032715 | 0.000780832 / -0.101264 | 0 / 0 | 0 / 0 | -0.000935337 / 0.419347 | -0.00289152 / 0.0779109 | 0 / 0 | -0.00623374 / 0.0256783 | -5.58745e-05 / 5.61639e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0231701 / 0.0270197 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | EG_SCALE_ALL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0236991 / 5.0948e-05 | 0 / 0 | 0 / 0 | 0 / 0 | -0.100945 / 0.000222598 | -5.24314e-05 / -0.0246795 | 0 / 0 | 0 / 0 | 0.04761 / -0.000100087 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttH Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0987253 / -0.0988425 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H generator | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0374424 / 0.000806867 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}H parton showering | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.000118383 / 4.07534e-06 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | CO ShapeSyst | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.170105 / 0.0031482 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
