 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{+}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | JET_JER_EffectiveNP_4 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | -0.0211811 / 0.014487 | 0 / 0 | 0 / 0 | 0.0209156 / 0.00185644 | -0.0552746 / -0.00267513 | -0.0310025 / -0.00142231 | -0.0320224 / 0.00243958 | -2.22045e-16 / -2.22045e-16 | 0.0848846 / 0.00439312 | -0.0547238 / -0.0199271 | 0 / 2.22045e-16 | 0 / 2.22045e-16 | -0.0149346 / -0.000770951 | 0 / 0 | 0 / -1.11022e-16 | 2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | -0.0499732 / -0.00246677 | 2.22045e-16 / 0 | -0.0208325 / 0.00645127 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | -1.11022e-16 / -2.22045e-16 | 0 / 0 | 2.36993e-05 / -2.3489e-05 | -0.0162496 / 0.0484431 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -4.44089e-16 / 0 | 0 / -3.33067e-16 | -2.22045e-16 / -2.22045e-16 | 0.0463947 / 0.00285792 | -0.0393725 / -0.0115001 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 0 | 0.0399051 / 0.000500697 | 0 / 0 | 1.16138e-05 / -1.14202e-05 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.0668271 / -0.00541718 | -0.0202175 / -0.0128162 | 0 / -1.11022e-16 | -2.22045e-16 / 2.22045e-16 | -3.33067e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_5 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -1.04209e-05 / 1.03727e-05 | 0.0524304 / -0.00110335 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -0.000669626 / -0.0468502 | -0.019472 / 0.00829768 | -3.33067e-16 / -1.11022e-16 | -2.22045e-16 / -2.22045e-16 | 0.00363401 / 0.0739677 | 0 / 4.44089e-16 | 0.0148472 / 0.0201372 | 0.00462848 / -0.0209146 | 0.00218889 / -0.0204555 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 2.22045e-16 | -0.0188272 / 0.0454969 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / -3.33067e-16 | -0.0272144 / -0.00782116 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 2.22045e-16 / 0 | -0.0167563 / 0.0326677 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | -4.44089e-16 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / -4.44089e-16 | 0.0468373 / -0.000930445 | -0.034547 / 0.00274326 | 0 / 0 | 0 / 0 | 0.0387728 / 0.00105213 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 4.44089e-16 | 2.22045e-16 / -2.22045e-16 | 2.22045e-16 / -1.11022e-16 | -1.11022e-16 / -1.11022e-16 | 0 / 2.22045e-16 | -0.0322951 / 0.0232141 | -0.0193897 / -0.0217636 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_6 | 0 / 0 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | -8.58659e-06 / 8.73749e-06 | 0.0599811 / -0.025756 | 0 / 0 | 0 / 0 | 0.0295065 / 0.00177581 | -0.0388307 / -0.0127344 | -0.0399939 / 0.00606067 | -6.66134e-16 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0321089 / 0.0473266 | -0.0243971 / -0.0277062 | 0 / 0 | 0 / 0 | 0.00387671 / -0.02257 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / -2.22045e-16 | -0.0219149 / -0.00528401 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / -2.22045e-16 | -0.00363832 / -0.0234289 | 0 / -1.11022e-16 | 0 / 0 | 0.0280268 / -0.00551302 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_7 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -0.00962561 / 0.0335654 | 0 / 0 | 0 / 0 | 0.00150167 / 0.0281239 | -0.000974051 / -0.035064 | 0.0018508 / -0.02082 | 0 / -3.33067e-16 | 0 / 0 | 0.0446019 / 0.0293943 | -0.0445023 / 0.00764235 | 2.22045e-16 / -1.11022e-16 | 2.22045e-16 / 2.22045e-16 | -0.0207607 / 0.00122691 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.00739847 / 0.0526493 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 2.22045e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0.0491133 / -0.0332173 | -0.0305583 / -0.0123012 | 0 / 2.22045e-16 | 2.22045e-16 / 0 | 0.00141813 / 0.0312835 | 0 / 0 | -3.2078e-06 / 5.20966e-06 | 0 / 0 | 2.22045e-16 / 0 | -0.0586379 / 0.0407454 | -0.034838 / 0.00748942 | 0 / -1.11022e-16 | 2.22045e-16 / 0 | 0.020214 / -0.0337452 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_8 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -0.00873235 / 0.0300562 | 0 / 0 | 0 / 0 | -0.0147546 / 0.0384029 | 0.00601187 / -0.0373776 | 0.0268856 / -0.039072 | -3.33067e-16 / 0 | 0 / 0 | -0.0351217 / 0.0803485 | -0.0328357 / -0.00672396 | 2.22045e-16 / 2.22045e-16 | 0.0163354 / -0.0231429 | -0.0226902 / -0.000276737 | 0 / 0 | -3.82312e-06 / 2.50748e-06 | 0 / 0 | 2.22045e-16 / 4.44089e-16 | 0 / 0 | -0.0425025 / 0.0511545 | -1.11022e-16 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0362879 / -0.0171618 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | -3.33067e-16 / 0 | -3.33067e-16 / -1.11022e-16 | -2.22045e-16 / -2.22045e-16 | -0.000961538 / 0.0459269 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | -8.66076e-07 / 8.72455e-07 | 0 / 0 | 0 / 2.22045e-16 | -0.00540114 / -0.064406 | 2.22045e-16 / 0 | 0 / -1.11022e-16 | 2.22045e-16 / 4.44089e-16 | 0.0273921 / -0.00959521 | -3.33067e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_9 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 4.01908e-06 / -3.94183e-06 | -0.0151187 / 0.0509523 | 0 / 0 | 0 / 0 | -0.00144555 / 0.0273479 | -0.00159347 / -0.0356509 | 0.00240566 / -0.0376572 | 0 / 0 | 0 / -2.22045e-16 | 0.0472379 / 0.0286458 | -0.0438333 / -0.0042119 | -0.0206092 / 0.00898078 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 1.40021e-07 / -1.38739e-07 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.0035264 / 0.036102 | -1.11022e-16 / -1.11022e-16 | 2.22045e-16 / 4.44089e-16 | -3.33067e-16 / -3.33067e-16 | -0.0054764 / -0.0210643 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0530108 / -0.00723147 | -2.22045e-16 / 0 | -0.0114899 / 0.0216363 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 1.20423e-05 / -1.19793e-05 | 0 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / 0 | -0.0197872 / -0.00646929 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | -0.00929249 / 0.026744 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0294828 / 0.00252835 | -0.0360111 / -0.0011229 | -0.0390169 / 0.0024125 | -0.0221113 / 0.00415176 | -2.22045e-16 / -2.22045e-16 | 0.0283076 / 0.0457542 | 0.0373949 / -0.0226211 | 0 / 2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0.00200706 / -0.020737 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | -0.0197623 / -0.00187229 | 0 / 0 | -2.22045e-16 / 0 | -0.0199723 / -0.00396948 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0.0113494 / 0.0247715 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | -3.33067e-16 / -4.44089e-16 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -0.00455 / 0.0460325 | 0 / 0 | 0.0214311 / -0.00613789 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | -1.45188e-05 / 1.45632e-05 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / -2.22045e-16 | 0 / 0 | -1.11022e-16 / -1.11022e-16 | 0 / 2.22045e-16 | 0.0290404 / -0.00698223 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | -3.33067e-16 / -3.33067e-16 | -2.22045e-16 / 0 | 0.0460773 / 0.000268506 | 0 / 4.44089e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -1.27844e-05 / 1.27759e-05 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 2.22045e-16 / 0 | 0.0215417 / 0.000126456 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_Pileup_OffsetMu | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0.017597 / 0.0231992 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0051466 / -0.0204719 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0375842 / -0.000477608 | -0.023657 / -0.0230848 | 2.22045e-16 / 2.22045e-16 | 0.00836855 / -0.0237694 | 0.000948106 / -0.022386 | 0 / 0 | 8.65545e-06 / -8.65661e-06 | 0 / 0 | 0 / 0 | -2.22045e-16 / 2.22045e-16 | 0.0538523 / -0.0134581 | -1.11022e-16 / -1.11022e-16 | 0 / -2.22045e-16 | -3.33067e-16 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_Pileup_PtTerm | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -1.2111e-05 / 1.22215e-05 | 0.0402332 / 0.00241458 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0205707 / -0.0292944 | -0.000127281 / -0.022169 | 0 / 0 | 0.0069942 / 0.0301583 | 0 / 0 | 2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -5.52667e-06 / 5.58994e-06 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / -1.11022e-16 | 0 / -1.11022e-16 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | -3.74084e-06 / 3.75422e-06 |
 | EG_RESOLUTION_ALL | 0 / 0 | 0 / 0 | -1.11022e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0.00260465 / 0.024301 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -3.33067e-16 | 0 / 0 | -0.062682 / -0.000664479 | 0.0328395 / 0.00872317 | 0 / 4.44089e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0.0349811 / -7.8818e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -5.55112e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | others Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0.529274 / -0.504291 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.529274 / -0.504291 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | ttZ Cross-Section | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.119244 / -0.118824 | 0.119244 / -0.118824 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z generator choice | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0827909 / 0.0458138 | -0.0710357 / 0.0390055 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z + 1 true b-jet | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0905561 / 0.000371862 | 0.0986955 / 0.000404329 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t}Z #mu_{F}=0.5 and #mu_{R}=0.5 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -5.01158e-05 / -1.25358e-05 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_CB | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0250307 / 0.000154128 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 2.22045e-16 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 |
 | PRW_DATASF | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0129664 / 0.0230253 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0374555 / -0.0472716 | -0.0236504 / 0.0354666 | -3.33067e-16 / 0 | -2.22045e-16 / -2.22045e-16 | -1.11022e-16 / 2.22045e-16 | 0.0120325 / -0.0384817 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 0 | -0.0308956 / 0.0338802 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 4.44089e-16 | -2.22045e-16 / 0 | 0.0524881 / -0.031634 | -1.11022e-16 / -1.11022e-16 | 2.22045e-16 / 2.22045e-16 | -3.33067e-16 / 0 | 0.0499487 / -0.0381952 | 0 / 0 | 0 / 0 |
 | FT_EFF_Eigen_Light_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0216318 / -0.0188001 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -1.11022e-16 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / -1.11022e-16 | 2.22045e-16 / 2.22045e-16 | -2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Detector1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | 0.0303121 / 0.000250657 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / -1.11022e-16 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Mixed2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.000238924 / 0.0296833 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.11022e-16 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Modelling3 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0296289 / 0.000287157 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -7.69578e-06 / 7.73101e-06 | 0 / 0 | 2.22045e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EffectiveNP_Statistical2 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000216595 / 0.0297403 | -2.22045e-16 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_EtaIntercalibration_TotalStat | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 0 | 0 / 0 | -2.22045e-16 / 0 | 0.0299532 / 0.000200067 | 0 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.000295865 / 0.0293972 | -0.000117807 / -0.0363807 | 0.00129457 / -0.0361331 | -1.11022e-16 / -3.33067e-16 | -2.22045e-16 / -2.22045e-16 | 0.04441 / 0.0270531 | -0.0359408 / 0.0146265 | 2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0.00832 / 0.0269301 | -1.11022e-16 / -1.11022e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 |
 | JET_JER_EffectiveNP_1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | -0.000429415 / -0.0370098 | -3.33067e-16 / 0 | 0 / -3.33067e-16 | 0 / 0 | 0.000837315 / 0.0745903 | 4.44089e-16 / 0 | 2.22045e-16 / 2.22045e-16 | -0.000260271 / -0.0225311 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 4.44089e-16 | 0 / 0 | 0.000549799 / 0.0486115 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / -1.11022e-16 | 0 / 0 | 0 / 0 |
 | JET_NNJvtEfficiency | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -1.13729e-05 / 1.19389e-05 | 0 / 0 | 0 / 0 | 1.82044e-05 / -1.88586e-05 | 0.0231984 / -0.0238832 | 0 / 0 | 0 / 0 | 0.0278739 / -0.0284376 | -1.80426e-05 / 1.90943e-05 | 5.68914e-05 / -6.00368e-05 | 0 / 0 | 0.0239038 / -0.0251221 | 0.0297516 / -0.029654 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0250738 / -0.0264026 | 0.0272686 / -0.0301524 | 0.0292343 / -0.0328514 | 3.31153e-05 / -3.44006e-05 | -1.34498e-05 / 1.37675e-05 | 0.0177824 / -0.0236862 | 0.0369318 / -0.0347466 | 0.0398949 / -0.0401056 | 0 / 0 |
 | MUON_SAGITTA_GLOBAL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 4.44089e-16 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_SAGITTA_PTEXTRA | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | MUON_SCALE | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | EG_SCALE_ALL | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.0389758 / 0.000590499 | 0 / 0 | 0 / 0 | 2.22045e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -2.22045e-16 / -5.55112e-16 | 0 / 0 | 0 / 0 | 0 / 0 |
